Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
[2024/03/06 13:48:04] 5G,register,33.904,102,100,-62,-10,-51,12,3,16,0/27,-58.5,-13.3,-71.7,-55.8,-12.3,-68,-57.4,-11,-68.4,-61.1,-11.4,-72.5,359918920049210,999991829903013
[2024/03/06 13:48:04] Wi-Fi,link,17.24,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,275.2,5,7,-110,-66,-69,-70,44,41,40,44,,,,,,
[2024/03/06 13:48:05] 5G,register,30.217,102,100,-61,-10,-51,11,3,16,0/27,-59.2,-13.1,-72.3,-56.2,-13.6,-69.8,-58.7,-10.9,-69.6,-62.1,-11.4,-73.5,359918920049210,999991829903013
[2024/03/06 13:48:05] Wi-Fi,link,18.488,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,6,-110,-67,-69,-72,43,41,38,43,,,,,,
[2024/03/06 13:48:07] 5G,register,33.548,102,100,-62,-10,-51,11,3,16,0/27,-56.9,-11.8,-68.7,-55.3,-13.8,-69,-63.9,-11.3,-75.2,-56.3,-11.1,-67.3,359918920049210,999991829903013
[2024/03/06 13:48:07] Wi-Fi,link,70.269,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,6,-110,-67,-68,-70,43,42,40,43,,,,,,
[2024/03/06 13:48:08] 5G,register,30.627,102,100,-67,-11,-56,11,3,16,0/27,-55.3,-10.9,-66.2,-57.2,-13.2,-70.4,-58.3,-10.9,-69.2,-58.1,-11.1,-69.2,359918920049210,999991829903013
[2024/03/06 13:48:08] Wi-Fi,link,9.35,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,5,-110,-68,-69,-73,42,41,37,42,,,,,,
[2024/03/06 13:48:10] 5G,register,36.123,102,100,-66,-11,-55,13,1,16,0/27,-55.2,-11.1,-66.3,-55.6,-13.1,-68.6,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:10] Wi-Fi,link,35.912,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,5,-110,-67,-68,-74,43,42,36,43,,,,,,
[2024/03/06 13:48:11] 5G,register,31.581,102,100,-66,-11,-55,12,1,16,0/27,-55.4,-11.1,-66.4,-55.4,-13.5,-68.8,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:11] Wi-Fi,link,12.549,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,4,-110,-66,-67,-74,44,43,36,44,,,,,,
[2024/03/06 13:48:13] 5G,register,38.69,102,100,-66,-11,-55,12,1,16,0/27,-55.5,-11.2,-66.7,-55.5,-13.8,-69.2,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:13] Wi-Fi,link,24.881,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,172,7,4,-110,-66,-67,-74,44,43,36,44,,,,,,
[2024/03/06 13:48:14] 5G,register,36.643,102,100,-68,-13,-54,12,1,16,0/27,-55.4,-11,-66.4,-54.8,-14,-68.8,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:14] Wi-Fi,link,14.06,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,4,-110,-67,-68,-74,43,42,36,43,,,,,,
[2024/03/06 13:48:16] 5G,register,33.186,102,100,-66,-11,-55,12,1,16,0/17,-55.5,-11,-66.5,-55.4,-14,-69.3,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:16] Wi-Fi,link,11.782,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,4,-110,-67,-68,-74,43,42,36,43,,,,,,
[2024/03/06 13:48:17] 5G,register,31.614,102,100,-68,-13,-54,12,1,16,0/17,-55.4,-11,-66.4,-55,-13.7,-68.6,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:17] Wi-Fi,link,6.365,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,5,-110,-67,-68,-74,43,42,36,43,,,,,,
[2024/03/06 13:48:19] 5G,register,35.707,102,100,-66,-10,-55,12,1,16,0/17,-55.5,-11.1,-66.5,-54.9,-13.5,-68.4,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:19] Wi-Fi,link,3.422,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,4,-110,-67,-68,-74,43,42,36,43,,,,,,
[2024/03/06 13:48:20] 5G,register,35.994,102,100,-66,-11,-55,12,1,16,0/17,-55.6,-11,-66.5,-54.9,-13.6,-68.4,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:20] Wi-Fi,link,6.71,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,4,-110,-67,-68,-75,43,42,35,43,,,,,,
[2024/03/06 13:48:22] 5G,register,28.268,102,100,-68,-14,-54,12,1,16,0/17,-55.5,-11,-66.4,-55,-13.7,-68.6,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:22] Wi-Fi,link,11.101,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,5,-110,-67,-68,-74,43,42,36,43,,,,,,
[2024/03/06 13:48:23] 5G,register,32.887,102,100,-68,-13,-54,12,1,16,0/20,-55.5,-11,-66.4,-55.9,-13,-68.9,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:23] Wi-Fi,link,17.965,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,172,7,4,-110,-67,-67,-74,43,43,36,43,,,,,,
[2024/03/06 13:48:25] 5G,register,40.514,102,100,-66,-10,-55,12,1,16,0/20,-55.3,-11,-66.2,-55.8,-12.7,-68.4,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:25] Wi-Fi,link,14.222,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,172,7,4,-110,-67,-68,-75,43,42,35,43,,,,,,
[2024/03/06 13:48:26] 5G,register,26.543,102,100,-66,-11,-55,13,1,16,0/20,-56.4,-11.3,-67.7,-54.4,-13,-67.3,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:26] Wi-Fi,link,17.175,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,172,7,5,-110,-67,-68,-73,43,42,37,43,,,,,,
[2024/03/06 13:48:28] 5G,register,32.737,102,100,-69,-14,-55,12,1,16,0/20,-58.5,-17.4,-75.9,-52.6,-11.9,-64.4,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:28] Wi-Fi,link,18.778,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,172,7,4,-110,-67,-70,-72,43,40,38,43,,,,,,
[2024/03/06 13:48:29] 5G,register,33.662,102,100,-63,-12,-51,13,1,16,0/26,-55.7,-15,-70.7,-58.6,-14,-72.6,-58.1,-10.9,-69,-58.6,-11.1,-69.6,359918920049210,999991829903013
[2024/03/06 13:48:29] Wi-Fi,link,47.836,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,172,7,4,-110,-68,-70,-74,42,40,36,42,,,,,,
[2024/03/06 13:48:31] 5G,register,35.713,102,100,-58,-10,-47,12,1,16,0/26,-54,-13.2,-67.2,-40.6,-10.4,-50.9,-62,-11.4,-73.4,-50.6,-10.8,-61.4,359918920049210,999991829903013
[2024/03/06 13:48:31] Wi-Fi,link,5.091,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,172,7,4,-110,-69,-69,-74,41,41,36,41,,,,,,
[2024/03/06 13:48:32] 5G,register,28.67,102,100,-54,-10,-44,12,1,16,0/26,-50.2,-12.7,-62.8,-45.5,-10.6,-56,-62,-11.4,-73.4,-50.6,-10.8,-61.4,359918920049210,999991829903013
[2024/03/06 13:48:32] Wi-Fi,link,12.095,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,172,7,4,-110,-68,-70,-74,42,40,36,42,,,,,,
[2024/03/06 13:48:34] 5G,register,33.133,102,100,-57,-11,-46,12,1,16,0/24,-47.6,-10.9,-58.5,-42.5,-10.5,-53,-62,-11.4,-73.4,-50.6,-10.8,-61.4,359918920049210,999991829903013
[2024/03/06 13:48:34] Wi-Fi,link,14.207,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,5,-110,-70,-71,-74,40,39,36,40,,,,,,
[2024/03/06 13:48:35] 5G,register,26.922,102,100,-62,-12,-49,12,1,16,0/24,-53.4,-12.4,-65.8,-56.6,-12,-68.5,-62,-11.4,-73.4,-50.6,-10.8,-61.4,359918920049210,999991829903013
[2024/03/06 13:48:35] Wi-Fi,link,19.189,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,5,-110,-69,-70,-75,41,40,35,41,,,,,,
[2024/03/06 13:48:37] 5G,register,36.702,102,100,-69,-12,-56,12,1,16,0/24,-55.7,-11.9,-67.5,-50.9,-11,-61.9,-60.9,-11,-71.9,-58.1,-11,-69,359918920049210,999991829903013
[2024/03/06 13:48:37] Wi-Fi,link,9.981,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,4,-110,-68,-71,-71,42,39,39,42,,,,,,
[2024/03/06 13:48:38] 5G,register,63.353,102,100,-69,-15,-54,12,1,16,0/24,-56.8,-11.3,-68.1,-55.5,-12.3,-67.7,-59.2,-11,-70.2,-55.2,-10.9,-66.1,359918920049210,999991829903013
[2024/03/06 13:48:38] Wi-Fi,link,34.411,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,4,-110,-69,-72,-73,41,38,37,41,,,,,,
[2024/03/06 13:48:40] 5G,register,41.503,102,100,-63,-12,-51,13,1,16,0/24,-54.1,-10.8,-64.8,-55.7,-13.3,-69,-59.2,-11,-70.2,-55.2,-10.9,-66.1,359918920049210,999991829903013
[2024/03/06 13:48:40] Wi-Fi,link,6.04,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,4,-110,-69,-70,-73,41,40,37,41,,,,,,
[2024/03/06 13:48:41] 5G,register,33.701,102,100,-63,-13,-50,12,1,16,0/24,-56.1,-11.9,-68,-52,-12.8,-64.8,-59.2,-11,-70.2,-55.2,-10.9,-66.1,359918920049210,999991829903013
[2024/03/06 13:48:41] Wi-Fi,link,17.41,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,4,-110,-69,-71,-73,41,39,37,41,,,,,,
[2024/03/06 13:48:43] 5G,register,33.566,102,100,-65,-12,-53,12,1,16,0/24,-59.7,-11.8,-71.4,-55.6,-13.9,-69.5,-57,-11.1,-68.1,-53.5,-11,-64.5,359918920049210,999991829903013
[2024/03/06 13:48:43] Wi-Fi,link,11.33,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,206.4,4,4,-110,-68,-70,-72,42,40,38,42,,,,,,
[2024/03/06 13:48:44] 5G,register,52.738,102,100,-67,-12,-55,12,3,16,0/24,-62.8,-14.1,-76.9,-55.5,-11,-66.4,-56.1,-11.1,-67.2,-59.2,-11.1,-70.2,359918920049210,999991829903013
[2024/03/06 13:48:44] Wi-Fi,link,3.55,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,206.4,4,6,-110,-67,-70,-71,43,40,39,43,,,,,,
[2024/03/06 13:48:46] 5G,register,34.659,102,100,-64,-11,-53,11,3,16,0/24,-61,-11.3,-72.2,-57.3,-14,-71.2,-53.8,-10.9,-64.6,-52.4,-10.9,-63.3,359918920049210,999991829903013
[2024/03/06 13:48:46] Wi-Fi,link,7.727,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,206.4,4,4,-110,-67,-69,-71,43,41,39,43,,,,,,
[2024/03/06 13:48:47] 5G,register,28.64,102,100,-64,-11,-53,11,3,16,0/24,-59.1,-11.3,-70.4,-58.2,-15.6,-73.7,-53.6,-10.9,-64.5,-52.4,-10.9,-63.3,359918920049210,999991829903013
[2024/03/06 13:48:47] Wi-Fi,link,3.825,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,206.4,4,4,-110,-68,-69,-72,42,41,38,42,,,,,,
[2024/03/06 13:48:49] 5G,register,31.094,102,100,-62,-10,-51,11,3,16,0/24,-58.8,-15.3,-74.1,-59,-11.4,-70.4,-66.8,-11.6,-78.4,-53.8,-11,-64.7,359918920049210,999991829903013
[2024/03/06 13:48:49] Wi-Fi,link,4.043,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,4,-110,-68,-69,-71,42,41,39,42,,,,,,
[2024/03/06 13:48:50] 5G,register,35.772,102,100,-66,-10,-55,11,3,16,0/24,-60.8,-13.6,-74.3,-55,-12.7,-67.7,-62.9,-11,-73.9,-54.7,-10.9,-65.5,359918920049210,999991829903013
[2024/03/06 13:48:50] Wi-Fi,link,18.127,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,4,-110,-68,-70,-71,42,40,39,42,,,,,,
[2024/03/06 13:48:52] 5G,register,33.22,102,100,-61,-10,-50,11,3,16,0/24,-60.7,-13.9,-74.5,-54.3,-11.9,-66.1,-59.7,-11,-70.6,-53.5,-10.9,-64.3,359918920049210,999991829903013
[2024/03/06 13:48:52] Wi-Fi,link,14.7,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,4,-110,-69,-71,-74,41,39,36,41,,,,,,
[2024/03/06 13:48:53] 5G,register,33.714,102,100,-56,-10,-45,11,3,16,0/20,-58.5,-13.5,-72,-48.6,-11.1,-59.6,-61.4,-11.1,-72.5,-45.8,-10.9,-56.7,359918920049210,999991829903013
[2024/03/06 13:48:53] Wi-Fi,link,16.404,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,4,-110,-70,-72,-74,40,38,36,40,,,,,,
[2024/03/06 13:48:55] 5G,register,33.4,102,100,-56,-10,-45,14,1,16,0/20,-61.3,-12,-73.2,-50,-10.6,-60.6,-65.7,-11,-76.6,-50.7,-10.9,-61.5,359918920049210,999991829903013
[2024/03/06 13:48:55] Wi-Fi,link,18.915,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,4,-110,-70,-71,-75,40,39,35,40,,,,,,
[2024/03/06 13:48:56] 5G,register,16.563,102,100,-57,-10,-46,13,1,16,0/20,-51,-11.2,-62.1,-54.4,-15.6,-70,-57.5,-11,-68.5,-49.3,-10.9,-60.2,359918920049210,999991829903013
[2024/03/06 13:48:56] Wi-Fi,link,17.325,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,5,-110,-69,-70,-76,41,40,34,41,,,,,,
[2024/03/06 13:48:58] 5G,register,43.671,102,100,-60,-10,-49,12,1,16,0/20,-59.1,-11.1,-70.1,-51.9,-11,-62.8,-57.5,-11,-68.5,-49.3,-10.9,-60.2,359918920049210,999991829903013
[2024/03/06 13:48:58] Wi-Fi,link,16.22,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,4,-110,-70,-71,-75,40,39,35,40,,,,,,
[2024/03/06 13:48:59] 5G,register,33.134,102,100,-60,-10,-49,14,1,16,0/20,-57,-11.7,-68.7,-52.3,-10.8,-63,-57.5,-11,-68.5,-49.3,-10.9,-60.2,359918920049210,999991829903013
[2024/03/06 13:48:59] Wi-Fi,link,24.08,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,4,-110,-71,-73,-76,39,37,34,39,,,,,,
[2024/03/06 13:49:01] 5G,register,35.643,102,100,-60,-10,-49,12,1,16,0/15,-62.1,-11,-73,-54.2,-11.7,-65.9,-57.5,-11,-68.5,-49.3,-10.9,-60.2,359918920049210,999991829903013
[2024/03/06 13:49:01] Wi-Fi,link,45.178,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,6,-110,-70,-72,-77,40,38,33,40,,,,,,
[2024/03/06 13:49:02] 5G,register,31.269,102,100,-60,-10,-49,12,1,16,0/15,-61.9,-11,-72.9,-53.2,-11.1,-64.3,-57.5,-11,-68.5,-49.3,-10.9,-60.2,359918920049210,999991829903013
[2024/03/06 13:49:02] Wi-Fi,link,34.098,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,149.7,6,2,-110,-71,-72,-75,39,38,35,39,,,,,,
[2024/03/06 13:49:04] 5G,register,31.19,102,100,-60,-10,-49,11,1,16,0/15,-61,-11.3,-72.3,-49.4,-10.6,-59.9,-57.5,-11,-68.5,-49.3,-10.9,-60.2,359918920049210,999991829903013
[2024/03/06 13:49:04] Wi-Fi,link,28.646,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,2,-110,-73,-74,-77,37,36,33,37,,,,,,
[2024/03/06 13:49:05] 5G,register,34.115,102,100,-60,-10,-49,12,1,16,0/15,-57.3,-10.8,-68,-58.3,-12.2,-70.5,-57.5,-11,-68.5,-49.3,-10.9,-60.2,359918920049210,999991829903013
[2024/03/06 13:49:05] Wi-Fi,link,14.39,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,7,-110,-72,-73,-76,38,37,34,38,,,,,,
[2024/03/06 13:49:07] 5G,register,31.546,102,100,-60,-10,-49,11,1,16,0/15,-61.3,-12.2,-73.5,-57.2,-11.2,-68.3,-57.5,-11,-68.5,-49.3,-10.9,-60.2,359918920049210,999991829903013
[2024/03/06 13:49:07] Wi-Fi,link,37.239,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,2,-110,-72,-73,-77,38,37,33,38,,,,,,
[2024/03/06 13:49:08] 5G,register,34.079,102,100,-67,-13,-54,11,1,16,0/15,-58,-11.1,-69.1,-57.8,-14.5,-72.2,-65.6,-11.3,-76.9,-57.8,-10.9,-68.7,359918920049210,999991829903013
[2024/03/06 13:49:08] Wi-Fi,link,16.499,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,137.6,3,2,-110,-72,-74,-76,38,36,34,38,,,,,,
[2024/03/06 13:49:10] 5G,register,35.206,102,100,-66,-10,-56,11,1,16,0/15,-57,-10.4,-67.4,-57.2,-11,-68.2,-68.9,-11.4,-80.2,-70.3,-11.4,-81.7,359918920049210,999991829903013
[2024/03/06 13:49:10] Wi-Fi,link,17.426,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,2,-110,-73,-76,-78,37,34,32,37,,,,,,
[2024/03/06 13:49:11] 5G,register,36.525,102,100,-70,-11,-59,11,3,16,0/15,-62.7,-12.2,-74.8,-53.7,-12.6,-66.2,-61.3,-11.1,-72.3,-62.3,-11,-73.3,359918920049210,999991829903013
[2024/03/06 13:49:11] Wi-Fi,link,15.729,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,2,-110,-73,-74,-77,37,36,33,37,,,,,,
[2024/03/06 13:49:13] 5G,register,26.752,102,100,-70,-10,-59,11,1,16,0/8,-59.1,-10.9,-69.9,-61.9,-18.5,-80.4,-66.2,-11,-77.2,-58.2,-10.9,-69,359918920049210,999991829903013
[2024/03/06 13:49:13] Wi-Fi,link,14.864,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-73,-74,-80,37,36,30,37,,,,,,
[2024/03/06 13:49:14] 5G,register,28.785,102,100,-66,-10,-55,11,3,16,0/8,-56.8,-10.6,-67.3,-59.9,-12.8,-72.6,-63.6,-11.1,-74.7,-52.8,-10.9,-63.6,359918920049210,999991829903013
[2024/03/06 13:49:14] Wi-Fi,link,15.043,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-74,-77,-79,36,33,31,36,,,,,,
[2024/03/06 13:49:16] 5G,register,35.605,102,100,-67,-11,-56,12,3,16,0/8,-60.7,-14.6,-75.3,-59,-13.6,-72.6,-64.6,-11,-75.5,-62.9,-11.3,-74.2,359918920049210,999991829903013
[2024/03/06 13:49:16] Wi-Fi,link,17.675,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-72,-73,-79,38,37,31,38,,,,,,
[2024/03/06 13:49:17] 5G,register,28.396,102,100,-71,-13,-58,13,1,16,0/6,-56.2,-10.5,-66.7,-60.1,-11.1,-71.2,-64,-10.9,-74.9,-58.8,-10.9,-69.6,359918920049210,999991829903013
[2024/03/06 13:49:17] Wi-Fi,link,17.068,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-74,-75,-78,36,35,32,36,,,,,,
[2024/03/06 13:49:19] 5G,register,33.09,102,100,-67,-11,-56,11,3,16,0/6,-57.4,-11,-68.3,-61.1,-14.2,-75.3,-61.4,-11,-72.4,-59.7,-11,-70.7,359918920049210,999991829903013
[2024/03/06 13:49:19] Wi-Fi,link,16.407,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-74,-75,-79,36,35,31,36,,,,,,
[2024/03/06 13:49:20] 5G,register,28.515,102,100,-64,-10,-53,12,1,16,0/6,-62.4,-11.4,-73.7,-59,-11.3,-70.2,-59.8,-10.9,-70.7,-54.5,-10.9,-65.3,359918920049210,999991829903013
[2024/03/06 13:49:21] Wi-Fi,link,19.501,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-73,-75,-77,37,35,33,37,,,,,,
[2024/03/06 13:49:22] 5G,register,30.563,102,100,-66,-11,-55,11,3,16,0/6,-64,-12.6,-76.5,-61.3,-11,-72.2,-62,-10.9,-72.9,-64.1,-11.3,-75.4,359918920049210,999991829903013
[2024/03/06 13:49:22] Wi-Fi,link,78.051,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-73,-74,-79,37,36,31,37,,,,,,
[2024/03/06 13:49:23] 5G,register,32.496,102,100,-67,-10,-56,13,1,16,0/6,-59,-11.3,-70.3,-57.7,-18.5,-76.1,-67,-11.4,-78.3,-60.2,-11.3,-71.4,359918920049210,999991829903013
[2024/03/06 13:49:24] Wi-Fi,link,12.036,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,4,-110,-74,-75,-80,36,35,30,36,,,,,,
[2024/03/06 13:49:25] 5G,register,31.609,102,100,-71,-11,-59,12,3,16,0/6,-60.9,-10.9,-71.8,-59.6,-10.8,-70.4,-68.1,-11.1,-79.2,-61.2,-11.1,-72.2,359918920049210,999991829903013
[2024/03/06 13:49:25] Wi-Fi,link,9.041,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-73,-76,-78,37,34,32,37,,,,,,
[2024/03/06 13:49:26] 5G,register,35.629,102,100,-71,-12,-59,12,3,16,0/6,-60,-10.8,-70.8,-64.1,-15,-79,-63.5,-11,-74.5,-63.2,-11.2,-74.4,359918920049210,999991829903013
[2024/03/06 13:49:27] Wi-Fi,link,6.224,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-74,-76,-80,36,34,30,36,,,,,,
[2024/03/06 13:49:28] 5G,register,52.764,102,100,-68,-11,-57,11,3,16,0/6,-65.4,-11.9,-77.2,-60.1,-13.6,-73.7,-67.2,-11,-78.1,-65.2,-11,-76.2,359918920049210,999991829903013
[2024/03/06 13:49:28] Wi-Fi,link,7.656,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-74,-74,-80,36,36,30,36,,,,,,
[2024/03/06 13:49:29] 5G,register,38.613,102,100,-68,-10,-58,11,3,16,0/12,-58,-17.5,-75.4,-56,-11.3,-67.2,-64.7,-11.3,-76,-57.9,-11,-68.9,359918920049210,999991829903013
[2024/03/06 13:49:30] Wi-Fi,link,20.713,UIWANG_OLT_AGV,80:03:84:bb:2a:20,44,5220,40,40,103.2,2,3,-110,-75,-76,-80,35,34,30,35,,,,,,
[2024/03/06 13:49:31] 5G,register,33.71,102,100,-63,-10,-52,11,3,16,0/12,-64,-10.7,-74.6,-59.8,-14.4,-74.2,-65.6,-11.4,-76.9,-54.7,-11.1,-65.7,359918920049210,999991829903013
[2024/03/06 13:49:31] Wi-Fi,link,15.053,UIWANG_OLT_AGV,80:03:84:ba:48:80,48,5240,20,40,6,0,6,-112,-57,-59,-62,55,53,50,53,,,,,,
[2024/03/06 13:49:33] 5G,register,32.878,102,100,-71,-13,-57,12,1,16,0/12,-61.9,-17.2,-79.1,-55.8,-14.2,-70,-60.3,-11,-71.2,-54.7,-11.2,-65.8,359918920049210,999991829903013
[2024/03/06 13:49:33] Wi-Fi,link,9999,UIWANG_OLT_AGV,80:03:84:ba:48:80,48,5240,20,40,149.7,6,8,-112,-55,-57,-60,57,55,52,55,,,,,,
[2024/03/06 13:49:34] 5G,register,36.731,102,100,-64,-11,-53,11,1,16,0/12,-64.5,-13.7,-78.2,-58,-14.5,-72.4,-64.2,-11.2,-75.4,-58.2,-10.9,-69.1,359918920049210,999991829903013
[2024/03/06 13:49:34] Wi-Fi,link,5.807,UIWANG_OLT_AGV,80:03:84:ba:48:80,48,5240,20,40,149.7,6,8,-112,-57,-58,-62,55,54,50,53,,,,,,
[2024/03/06 13:49:36] 5G,register,28.302,102,100,-69,-11,-57,11,3,16,0/12,-63.7,-10.9,-74.6,-54.6,-13.1,-67.7,-64.3,-11,-75.3,-66.8,-11.9,-78.6,359918920049210,999991829903013
[2024/03/06 13:49:36] Wi-Fi,link,4.277,UIWANG_OLT_AGV,80:03:84:ba:48:80,48,5240,20,40,172,7,8,-112,-56,-58,-60,56,54,52,54,,,,,,
[2024/03/06 13:49:37] 5G,register,37.815,102,100,-72,-12,-59,11,3,16,0/12,-54.4,-16.1,-70.4,-58.5,-13.3,-71.8,-75.7,-12.5,-88.2,-64.1,-12.3,-76.4,359918920049210,999991829903013
[2024/03/06 13:49:37] Wi-Fi,link,3.256,UIWANG_OLT_AGV,80:03:84:ba:48:80,48,5240,20,40,206.5,8,9,-112,-55,-57,-61,57,55,51,55,,,,,,
[2024/03/06 13:49:39] 5G,register,27.615,102,100,-67,-11,-56,11,3,16,0/12,-59.8,-11.2,-70.9,-61.7,-14,-75.7,-66.2,-11,-77.1,-60.5,-11.2,-71.6,359918920049210,999991829903013
[2024/03/06 13:49:39] Wi-Fi,link,3.438,UIWANG_OLT_AGV,80:03:84:ba:48:80,48,5240,20,40,206.5,8,9,-112,-57,-57,-63,55,55,49,53,,,,,,
[2024/03/06 13:49:40] 5G,register,33.594,102,100,-68,-10,-57,11,3,16,0/12,-61.4,-17.5,-78.8,-56.7,-15.3,-72,-59.4,-10.9,-70.2,-66.3,-11.9,-78.2,359918920049210,999991829903013
